Recording	Participant	TOI	Interval	Bin	Bin_duration	Category	AOI	Category	Decision	Total_duration_of_fixations
Recording4	Participant 4	Cereals	1	15	1000	Meal	Price	Price		0
Recording4	Participant 4	Cereals	1	16	1000	Meal	Price	Price		0
Recording4	Participant 4	Cereals	1	17	1000	Meal	Price	Price		0
Recording4	Participant 4	Cereals	1	18	1000	Meal	Price	Price		0
Recording4	Participant 4	Cereals	1	19	1000	Meal	Price	Price		0
Recording4	Participant 4	Cereals	1	20	1000	Meal	Price	Price		0
Recording4	Participant 4	Cereals	1	21	571	Meal	Price	Price		0
Recording4	Participant 4	Chips	1	1	1000	Snack	I would buy		I would buy	0
Recording4	Participant 4	Chips	1	2	1000	Snack	I would buy		I would buy	0
Recording4	Participant 4	Chips	1	3	1000	Snack	I would buy		I would buy	0
Recording4	Participant 4	Chips	1	4	1000	Snack	I would buy		I would buy	0
Recording4	Participant 4	Chips	1	5	1000	Snack	I would buy		I would buy	0
Recording4	Participant 4	Chips	1	6	1000	Snack	I would buy		I would buy	0
Recording4	Participant 4	Chips	1	7	1000	Snack	I would buy		I would buy	0
Recording4	Participant 4	Chips	1	8	1000	Snack	I would buy		I would buy	0
Recording4	Participant 4	Chips	1	9	1000	Snack	I would buy		I would buy	0
Recording4	Participant 4	Chips	1	10	1000	Snack	I would buy		I would buy	0
Recording4	Participant 4	Chips	1	11	1000	Snack	I would buy		I would buy	141
Recording4	Participant 4	Chips	1	12	1000	Snack	I would buy		I would buy	287
Recording4	Participant 4	Chips	1	13	45	Snack	I would buy		I would buy	0
Recording4	Participant 4	Chips	1	1	1000	Snack	I would not buy		I would not buy	0
Recording4	Participant 4	Chips	1	2	1000	Snack	I would not buy		I would not buy	0
Recording4	Participant 4	Chips	1	3	1000	Snack	I would not buy		I would not buy	0
Recording4	Participant 4	Chips	1	4	1000	Snack	I would not buy		I would not buy	0
Recording4	Participant 4	Chips	1	5	1000	Snack	I would not buy		I would not buy	0
Recording4	Participant 4	Chips	1	6	1000	Snack	I would not buy		I would not buy	0
Recording4	Participant 4	Chips	1	7	1000	Snack	I would not buy		I would not buy	0
Recording4	Participant 4	Chips	1	8	1000	Snack	I would not buy		I would not buy	0
Recording4	Participant 4	Chips	1	9	1000	Snack	I would not buy		I would not buy	0
Recording4	Participant 4	Chips	1	10	1000	Snack	I would not buy		I would not buy	0
Recording4	Participant 4	Chips	1	11	1000	Snack	I would not buy		I would not buy	272
Recording4	Participant 4	Chips	1	12	1000	Snack	I would not buy		I would not buy	0
Recording4	Participant 4	Chips	1	13	45	Snack	I would not buy		I would not buy	0
Recording4	Participant 4	Chips	1	1	1000	Snack	Ingredients	Ingredients		0
Recording4	Participant 4	Chips	1	2	1000	Snack	Ingredients	Ingredients		0
Recording4	Participant 4	Chips	1	3	1000	Snack	Ingredients	Ingredients		0
Recording4	Participant 4	Chips	1	4	1000	Snack	Ingredients	Ingredients		0
Recording4	Participant 4	Chips	1	5	1000	Snack	Ingredients	Ingredients		0
Recording4	Participant 4	Chips	1	6	1000	Snack	Ingredients	Ingredients		0
Recording4	Participant 4	Chips	1	7	1000	Snack	Ingredients	Ingredients		0
Recording4	Participant 4	Chips	1	8	1000	Snack	Ingredients	Ingredients		0
Recording4	Participant 4	Chips	1	9	1000	Snack	Ingredients	Ingredients		813
Recording4	Participant 4	Chips	1	10	1000	Snack	Ingredients	Ingredients		807
Recording4	Participant 4	Chips	1	11	1000	Snack	Ingredients	Ingredients		0
Recording4	Participant 4	Chips	1	12	1000	Snack	Ingredients	Ingredients		0
Recording4	Participant 4	Chips	1	13	45	Snack	Ingredients	Ingredients		0
Recording4	Participant 4	Chips	1	1	1000	Snack	Nutrition Label	Nutrition Label		133
Recording4	Participant 4	Chips	1	2	1000	Snack	Nutrition Label	Nutrition Label		751
Recording4	Participant 4	Chips	1	3	1000	Snack	Nutrition Label	Nutrition Label		564
Recording4	Participant 4	Chips	1	4	1000	Snack	Nutrition Label	Nutrition Label		961
Recording4	Participant 4	Chips	1	5	1000	Snack	Nutrition Label	Nutrition Label		956
Recording4	Participant 4	Chips	1	6	1000	Snack	Nutrition Label	Nutrition Label		892
Recording4	Participant 4	Chips	1	7	1000	Snack	Nutrition Label	Nutrition Label		800
Recording4	Participant 4	Chips	1	8	1000	Snack	Nutrition Label	Nutrition Label		307
Recording4	Participant 4	Chips	1	9	1000	Snack	Nutrition Label	Nutrition Label		0
Recording4	Participant 4	Chips	1	10	1000	Snack	Nutrition Label	Nutrition Label		0
Recording4	Participant 4	Chips	1	11	1000	Snack	Nutrition Label	Nutrition Label		0
Recording4	Participant 4	Chips	1	12	1000	Snack	Nutrition Label	Nutrition Label		492
Recording4	Participant 4	Chips	1	13	45	Snack	Nutrition Label	Nutrition Label		0
Recording4	Participant 4	Chips	1	1	1000	Snack	Picture	Picture		295
Recording4	Participant 4	Chips	1	2	1000	Snack	Picture	Picture		0
Recording4	Participant 4	Chips	1	3	1000	Snack	Picture	Picture		0
Recording4	Participant 4	Chips	1	4	1000	Snack	Picture	Picture		0
Recording4	Participant 4	Chips	1	5	1000	Snack	Picture	Picture		0
Recording4	Participant 4	Chips	1	6	1000	Snack	Picture	Picture		0
Recording4	Participant 4	Chips	1	7	1000	Snack	Picture	Picture		0
Recording4	Participant 4	Chips	1	8	1000	Snack	Picture	Picture		0
Recording4	Participant 4	Chips	1	9	1000	Snack	Picture	Picture		0
Recording4	Participant 4	Chips	1	10	1000	Snack	Picture	Picture		0
Recording4	Participant 4	Chips	1	11	1000	Snack	Picture	Picture		100
Recording4	Participant 4	Chips	1	12	1000	Snack	Picture	Picture		0
Recording4	Participant 4	Chips	1	13	45	Snack	Picture	Picture		22
Recording4	Participant 4	Chips	1	1	1000	Snack	Price	Price		0
Recording4	Participant 4	Chips	1	2	1000	Snack	Price	Price		0
Recording4	Participant 4	Chips	1	3	1000	Snack	Price	Price		0
Recording4	Participant 4	Chips	1	4	1000	Snack	Price	Price		0
Recording4	Participant 4	Chips	1	5	1000	Snack	Price	Price		0
Recording4	Participant 4	Chips	1	6	1000	Snack	Price	Price		0
Recording4	Participant 4	Chips	1	7	1000	Snack	Price	Price		0
Recording4	Participant 4	Chips	1	8	1000	Snack	Price	Price		324
Recording4	Participant 4	Chips	1	9	1000	Snack	Price	Price		0
Recording4	Participant 4	Chips	1	10	1000	Snack	Price	Price		0
Recording4	Participant 4	Chips	1	11	1000	Snack	Price	Price		0
Recording4	Participant 4	Chips	1	12	1000	Snack	Price	Price		0
Recording4	Participant 4	Chips	1	13	45	Snack	Price	Price		0
Recording4	Participant 4	Chocolate bar	1	1	1000	Snack	I would buy		I would buy	0
Recording4	Participant 4	Chocolate bar	1	2	1000	Snack	I would buy		I would buy	0
Recording4	Participant 4	Chocolate bar	1	3	1000	Snack	I would buy		I would buy	0
Recording4	Participant 4	Chocolate bar	1	4	1000	Snack	I would buy		I would buy	0
Recording4	Participant 4	Chocolate bar	1	5	1000	Snack	I would buy		I would buy	0
Recording4	Participant 4	Chocolate bar	1	6	1000	Snack	I would buy		I would buy	0
Recording4	Participant 4	Chocolate bar	1	7	1000	Snack	I would buy		I would buy	0
Recording4	Participant 4	Chocolate bar	1	8	1000	Snack	I would buy		I would buy	0
Recording4	Participant 4	Chocolate bar	1	9	1000	Snack	I would buy		I would buy	0
Recording4	Participant 4	Chocolate bar	1	10	1000	Snack	I would buy		I would buy	98
Recording4	Participant 4	Chocolate bar	1	11	1000	Snack	I would buy		I would buy	486
Recording4	Participant 4	Chocolate bar	1	12	962	Snack	I would buy		I would buy	508
Recording4	Participant 4	Chocolate bar	1	1	1000	Snack	I would not buy		I would not buy	0
Recording4	Participant 4	Chocolate bar	1	2	1000	Snack	I would not buy		I would not buy	0
Recording4	Participant 4	Chocolate bar	1	3	1000	Snack	I would not buy		I would not buy	0
Recording4	Participant 4	Chocolate bar	1	4	1000	Snack	I would not buy		I would not buy	0
Recording4	Participant 4	Chocolate bar	1	5	1000	Snack	I would not buy		I would not buy	0
Recording4	Participant 4	Chocolate bar	1	6	1000	Snack	I would not buy		I would not buy	0
Recording4	Participant 4	Chocolate bar	1	7	1000	Snack	I would not buy		I would not buy	0
Recording4	Participant 4	Chocolate bar	1	8	1000	Snack	I would not buy		I would not buy	0
Recording4	Participant 4	Chocolate bar	1	9	1000	Snack	I would not buy		I would not buy	0
Recording4	Participant 4	Chocolate bar	1	10	1000	Snack	I would not buy		I would not buy	0
Recording4	Participant 4	Chocolate bar	1	11	1000	Snack	I would not buy		I would not buy	0
Recording4	Participant 4	Chocolate bar	1	12	962	Snack	I would not buy		I would not buy	0
Recording4	Participant 4	Chocolate bar	1	1	1000	Snack	Ingredients	Ingredients		0
Recording4	Participant 4	Chocolate bar	1	2	1000	Snack	Ingredients	Ingredients		0
Recording4	Participant 4	Chocolate bar	1	3	1000	Snack	Ingredients	Ingredients		0
Recording4	Participant 4	Chocolate bar	1	4	1000	Snack	Ingredients	Ingredients		0
Recording4	Participant 4	Chocolate bar	1	5	1000	Snack	Ingredients	Ingredients		11
Recording4	Participant 4	Chocolate bar	1	6	1000	Snack	Ingredients	Ingredients		700
Recording4	Participant 4	Chocolate bar	1	7	1000	Snack	Ingredients	Ingredients		908
Recording4	Participant 4	Chocolate bar	1	8	1000	Snack	Ingredients	Ingredients		720
Recording4	Participant 4	Chocolate bar	1	9	1000	Snack	Ingredients	Ingredients		880
Recording4	Participant 4	Chocolate bar	1	10	1000	Snack	Ingredients	Ingredients		770
Recording4	Participant 4	Chocolate bar	1	11	1000	Snack	Ingredients	Ingredients		0
Recording4	Participant 4	Chocolate bar	1	12	962	Snack	Ingredients	Ingredients		0
Recording4	Participant 4	Chocolate bar	1	1	1000	Snack	Nutrition Label	Nutrition Label		0
Recording4	Participant 4	Chocolate bar	1	2	1000	Snack	Nutrition Label	Nutrition Label		0
Recording4	Participant 4	Chocolate bar	1	3	1000	Snack	Nutrition Label	Nutrition Label		263
Recording4	Participant 4	Chocolate bar	1	4	1000	Snack	Nutrition Label	Nutrition Label		880
Recording4	Participant 4	Chocolate bar	1	5	1000	Snack	Nutrition Label	Nutrition Label		833
Recording4	Participant 4	Chocolate bar	1	6	1000	Snack	Nutrition Label	Nutrition Label		0
Recording4	Participant 4	Chocolate bar	1	7	1000	Snack	Nutrition Label	Nutrition Label		0
Recording4	Participant 4	Chocolate bar	1	8	1000	Snack	Nutrition Label	Nutrition Label		0
Recording4	Participant 4	Chocolate bar	1	9	1000	Snack	Nutrition Label	Nutrition Label		0
Recording4	Participant 4	Chocolate bar	1	10	1000	Snack	Nutrition Label	Nutrition Label		0
Recording4	Participant 4	Chocolate bar	1	11	1000	Snack	Nutrition Label	Nutrition Label		0
Recording4	Participant 4	Chocolate bar	1	12	962	Snack	Nutrition Label	Nutrition Label		0
Recording4	Participant 4	Chocolate bar	1	1	1000	Snack	Picture	Picture		373
Recording4	Participant 4	Chocolate bar	1	2	1000	Snack	Picture	Picture		680
Recording4	Participant 4	Chocolate bar	1	3	1000	Snack	Picture	Picture		0
Recording4	Participant 4	Chocolate bar	1	4	1000	Snack	Picture	Picture		0
Recording4	Participant 4	Chocolate bar	1	5	1000	Snack	Picture	Picture		0
Recording4	Participant 4	Chocolate bar	1	6	1000	Snack	Picture	Picture		0
Recording4	Participant 4	Chocolate bar	1	7	1000	Snack	Picture	Picture		0
Recording4	Participant 4	Chocolate bar	1	8	1000	Snack	Picture	Picture		0
Recording4	Participant 4	Chocolate bar	1	9	1000	Snack	Picture	Picture		0
Recording4	Participant 4	Chocolate bar	1	10	1000	Snack	Picture	Picture		0
Recording4	Participant 4	Chocolate bar	1	11	1000	Snack	Picture	Picture		334
Recording4	Participant 4	Chocolate bar	1	12	962	Snack	Picture	Picture		62
Recording4	Participant 4	Chocolate bar	1	1	1000	Snack	Price	Price		0
Recording4	Participant 4	Chocolate bar	1	2	1000	Snack	Price	Price		0
Recording4	Participant 4	Chocolate bar	1	3	1000	Snack	Price	Price		256
Recording4	Participant 4	Chocolate bar	1	4	1000	Snack	Price	Price		0
Recording4	Participant 4	Chocolate bar	1	5	1000	Snack	Price	Price		0
Recording4	Participant 4	Chocolate bar	1	6	1000	Snack	Price	Price		0
Recording4	Participant 4	Chocolate bar	1	7	1000	Snack	Price	Price		0
Recording4	Participant 4	Chocolate bar	1	8	1000	Snack	Price	Price		0
Recording4	Participant 4	Chocolate bar	1	9	1000	Snack	Price	Price		0
Recording4	Participant 4	Chocolate bar	1	10	1000	Snack	Price	Price		0
Recording4	Participant 4	Chocolate bar	1	11	1000	Snack	Price	Price		0
Recording4	Participant 4	Chocolate bar	1	12	962	Snack	Price	Price		0
Recording4	Participant 4	Chocolate cookies	1	1	1000	Dessert	I would buy		I would buy	0
Recording4	Participant 4	Chocolate cookies	1	2	1000	Dessert	I would buy		I would buy	0
Recording4	Participant 4	Chocolate cookies	1	3	1000	Dessert	I would buy		I would buy	0
Recording4	Participant 4	Chocolate cookies	1	4	1000	Dessert	I would buy		I would buy	0
Recording4	Participant 4	Chocolate cookies	1	5	1000	Dessert	I would buy		I would buy	0
Recording4	Participant 4	Chocolate cookies	1	6	1000	Dessert	I would buy		I would buy	0
Recording4	Participant 4	Chocolate cookies	1	7	1000	Dessert	I would buy		I would buy	0
Recording4	Participant 4	Chocolate cookies	1	8	1000	Dessert	I would buy		I would buy	0
Recording4	Participant 4	Chocolate cookies	1	9	1000	Dessert	I would buy		I would buy	0
Recording4	Participant 4	Chocolate cookies	1	10	1000	Dessert	I would buy		I would buy	0
Recording4	Participant 4	Chocolate cookies	1	11	1000	Dessert	I would buy		I would buy	0
Recording4	Participant 4	Chocolate cookies	1	12	929	Dessert	I would buy		I would buy	632
Recording4	Participant 4	Chocolate cookies	1	1	1000	Dessert	I would not buy		I would not buy	0
Recording4	Participant 4	Chocolate cookies	1	2	1000	Dessert	I would not buy		I would not buy	0
Recording4	Participant 4	Chocolate cookies	1	3	1000	Dessert	I would not buy		I would not buy	0
Recording4	Participant 4	Chocolate cookies	1	4	1000	Dessert	I would not buy		I would not buy	0
Recording4	Participant 4	Chocolate cookies	1	5	1000	Dessert	I would not buy		I would not buy	0
Recording4	Participant 4	Chocolate cookies	1	6	1000	Dessert	I would not buy		I would not buy	0
Recording4	Participant 4	Chocolate cookies	1	7	1000	Dessert	I would not buy		I would not buy	0
Recording4	Participant 4	Chocolate cookies	1	8	1000	Dessert	I would not buy		I would not buy	0
Recording4	Participant 4	Chocolate cookies	1	9	1000	Dessert	I would not buy		I would not buy	0
Recording4	Participant 4	Chocolate cookies	1	10	1000	Dessert	I would not buy		I would not buy	0
Recording4	Participant 4	Chocolate cookies	1	11	1000	Dessert	I would not buy		I would not buy	129
Recording4	Participant 4	Chocolate cookies	1	12	929	Dessert	I would not buy		I would not buy	183
Recording4	Participant 4	Chocolate cookies	1	1	1000	Dessert	Ingredients	Ingredients		0
Recording4	Participant 4	Chocolate cookies	1	2	1000	Dessert	Ingredients	Ingredients		129
Recording4	Participant 4	Chocolate cookies	1	3	1000	Dessert	Ingredients	Ingredients		924
Recording4	Participant 4	Chocolate cookies	1	4	1000	Dessert	Ingredients	Ingredients		680
Recording4	Participant 4	Chocolate cookies	1	5	1000	Dessert	Ingredients	Ingredients		916
Recording4	Participant 4	Chocolate cookies	1	6	1000	Dessert	Ingredients	Ingredients		291
Recording4	Participant 4	Chocolate cookies	1	7	1000	Dessert	Ingredients	Ingredients		0
Recording4	Participant 4	Chocolate cookies	1	8	1000	Dessert	Ingredients	Ingredients		0
Recording4	Participant 4	Chocolate cookies	1	9	1000	Dessert	Ingredients	Ingredients		0
Recording4	Participant 4	Chocolate cookies	1	10	1000	Dessert	Ingredients	Ingredients		57
Recording4	Participant 4	Chocolate cookies	1	11	1000	Dessert	Ingredients	Ingredients		119
Recording4	Participant 4	Chocolate cookies	1	12	929	Dessert	Ingredients	Ingredients		0
Recording4	Participant 4	Chocolate cookies	1	1	1000	Dessert	Nutrition Label	Nutrition Label		229
Recording4	Participant 4	Chocolate cookies	1	2	1000	Dessert	Nutrition Label	Nutrition Label		451
Recording4	Participant 4	Chocolate cookies	1	3	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording4	Participant 4	Chocolate cookies	1	4	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording4	Participant 4	Chocolate cookies	1	5	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording4	Participant 4	Chocolate cookies	1	6	1000	Dessert	Nutrition Label	Nutrition Label		448
Recording4	Participant 4	Chocolate cookies	1	7	1000	Dessert	Nutrition Label	Nutrition Label		693
Recording4	Participant 4	Chocolate cookies	1	8	1000	Dessert	Nutrition Label	Nutrition Label		832
Recording4	Participant 4	Chocolate cookies	1	9	1000	Dessert	Nutrition Label	Nutrition Label		928
Recording4	Participant 4	Chocolate cookies	1	10	1000	Dessert	Nutrition Label	Nutrition Label		775
Recording4	Participant 4	Chocolate cookies	1	11	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording4	Participant 4	Chocolate cookies	1	12	929	Dessert	Nutrition Label	Nutrition Label		0
Recording4	Participant 4	Chocolate cookies	1	1	1000	Dessert	Picture	Picture		268
Recording4	Participant 4	Chocolate cookies	1	2	1000	Dessert	Picture	Picture		0
Recording4	Participant 4	Chocolate cookies	1	3	1000	Dessert	Picture	Picture		0
Recording4	Participant 4	Chocolate cookies	1	4	1000	Dessert	Picture	Picture		0
Recording4	Participant 4	Chocolate cookies	1	5	1000	Dessert	Picture	Picture		0
Recording4	Participant 4	Chocolate cookies	1	6	1000	Dessert	Picture	Picture		0
Recording4	Participant 4	Chocolate cookies	1	7	1000	Dessert	Picture	Picture		0
Recording4	Participant 4	Chocolate cookies	1	8	1000	Dessert	Picture	Picture		0
Recording4	Participant 4	Chocolate cookies	1	9	1000	Dessert	Picture	Picture		0
Recording4	Participant 4	Chocolate cookies	1	10	1000	Dessert	Picture	Picture		0
Recording4	Participant 4	Chocolate cookies	1	11	1000	Dessert	Picture	Picture		0
Recording4	Participant 4	Chocolate cookies	1	12	929	Dessert	Picture	Picture		0
Recording4	Participant 4	Chocolate cookies	1	1	1000	Dessert	Price	Price		0
Recording4	Participant 4	Chocolate cookies	1	2	1000	Dessert	Price	Price		268
Recording4	Participant 4	Chocolate cookies	1	3	1000	Dessert	Price	Price		0
Recording4	Participant 4	Chocolate cookies	1	4	1000	Dessert	Price	Price		0
Recording4	Participant 4	Chocolate cookies	1	5	1000	Dessert	Price	Price		0
Recording4	Participant 4	Chocolate cookies	1	6	1000	Dessert	Price	Price		0
Recording4	Participant 4	Chocolate cookies	1	7	1000	Dessert	Price	Price		0
Recording4	Participant 4	Chocolate cookies	1	8	1000	Dessert	Price	Price		0
Recording4	Participant 4	Chocolate cookies	1	9	1000	Dessert	Price	Price		0
Recording4	Participant 4	Chocolate cookies	1	10	1000	Dessert	Price	Price		0
Recording4	Participant 4	Chocolate cookies	1	11	1000	Dessert	Price	Price		484
Recording4	Participant 4	Chocolate cookies	1	12	929	Dessert	Price	Price		0
Recording4	Participant 4	Ice cream	1	1	1000	Dessert	I would buy		I would buy	0
Recording4	Participant 4	Ice cream	1	2	1000	Dessert	I would buy		I would buy	0
Recording4	Participant 4	Ice cream	1	3	1000	Dessert	I would buy		I would buy	0
Recording4	Participant 4	Ice cream	1	4	1000	Dessert	I would buy		I would buy	0
Recording4	Participant 4	Ice cream	1	5	1000	Dessert	I would buy		I would buy	0
Recording4	Participant 4	Ice cream	1	6	1000	Dessert	I would buy		I would buy	0
Recording4	Participant 4	Ice cream	1	7	1000	Dessert	I would buy		I would buy	0
